USGSID,Well  Name,OBJECTID,LABNO,TOPFT,BOTFT,,Member,Member Top,County,1/41/4,EW,NS,RNG,SEC,TWP,Latitude,Longitude,SHLOILPCT,WATERPCT,SHLRSDPCT,GASPLSPCT,OILGPT,WATERGPT,SPCFGRAV,COKETEND,INTVL,INTXOIL,WELLNAME,COREDEP_FT,7_5_QUAD,CORE2,FISCHASSAY_FT,ASSAYLAB,NUMB_ASSAYS,LOCATNOTE,USBMNO,XRD,MISCNOTE,,WKPKISOP,TIPTISOP,LCWPTPISOP
W0081,WM1,19319,788921,1055.3,1056.4,1.1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,3.1,1.6,93.8,1.5,8.3,3.8,0.908,1,1.1,9.13,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19320,788922,1056.4,1057.6,1.2,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,1.4,2.4,95.1,1.1,3.6,5.8,0,1,1.2,4.32,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19321,788923,1057.6,1059.2,1.6,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.5,0.7,97.6,1.2,1.4,1.7,0,1,1.6,2.24,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19322,788924,1059.2,1060.4,1.2,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,1.7,2.2,94.9,1.2,4.4,5.3,0,1,1.2,5.28,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19323,788925,1060.4,1061.9,1.5,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,2.3,2.6,93.8,1.3,6,6.2,0.905,1,1.5,9,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19324,788926,1061.9,1063.1,1.2,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,2.3,2.4,93.8,1.5,6,5.8,0.906,1,1.2,7.2,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19325,788927,1063.1,1064.1,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,1,1.6,96.6,0.8,2.6,3.8,0,1,1,2.6,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19326,788928,1064.1,1065.4,1.3,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0,5.1,94.2,0.7,0.00001,12.3,0,1,1.3,0.000013,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19327,788929,1065.4,1066.7,1.3,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0,3.8,95.4,0.8,0.00001,9,0,1,1.3,0.000013,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19328,788930,1066.7,1068.4,1.7,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.5,3,95.6,0.9,1.3,7.2,0,1,1.7,2.21,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19329,788931,1068.4,1069.4,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,3.6,1.5,92.7,2.2,9.6,3.6,0.908,1,1,9.6,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19330,788932,1069.4,1070.2,0.8,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,5.9,1.6,89.8,2.7,15.6,3.8,0.913,1,0.8,12.48,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19331,788933,1070.2,1071,0.8,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,6.3,1.9,88.9,2.9,16.6,4.6,0.912,1,0.8,13.28,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19332,788934,1071,1071.7,0.7,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,3.7,1.2,93.6,1.5,10,2.9,0.894,1,0.7,7,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19333,788935,1071.7,1072.7,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.2,3.6,95.2,1,0.6,8.6,0,1,1,0.6,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19334,788936,1072.7,1073.7,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.2,3.4,95.9,0.5,0.4,8.1,0,1,1,0.4,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19335,788937,1073.7,1074.7,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.3,3,96,0.7,0.8,7.2,0,1,1,0.8,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19336,788938,1074.7,1075.7,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.7,2.5,95.8,1,1.8,6,0,1,1,1.8,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19337,788939,1075.7,1077.3,1.6,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,1.2,3.7,94.5,0.6,3,8.9,0,1,1.6,4.8,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19338,788940,1077.3,1078.5,1.2,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,2.1,1.8,95.1,1,5.7,4.3,0.881,1,1.2,6.84,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19339,788941,1078.5,1079.6,1.1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.1,3.6,95.5,0.8,0.3,8.6,0,1,1.1,0.33,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19340,788942,1079.6,1080.7,1.1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0,4.4,94.7,0.9,0.00001,10.5,0,1,1.1,0.000011,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19341,788943,1080.7,1083.8,3.1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.1,2.2,96.7,1,0.2,5.3,0,1,3.1,0.62,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19342,,1083.8,1084,0.2,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0,0,0,0,0,0,0,0,0.2,0,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19343,788944,1084,1085.9,1.9,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,1.3,1.3,96,1.4,3.4,3.1,0,1,1.9,6.46,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19344,788945,1085.9,1086.9,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,1.9,1.4,95.2,1.5,4.8,3.4,0,1,1,4.8,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19345,788946,1086.9,1088.2,1.3,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,2.6,1.9,94.2,1.3,7,4.6,0.898,1,1.3,9.099999,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19346,788947,1088.2,1090.5,2.3,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.6,1.3,96.8,1.3,1.5,3.1,0,1,2.3,3.45,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19347,788948,1090.5,1092.7,2.2,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.6,1.8,97,0.6,1.5,4.3,0,1,2.2,3.3,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19348,788949,1092.7,1094.2,1.5,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.8,2.4,96.1,0.7,2.1,5.8,0,1,1.5,3.15,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19349,788950,1094.2,1095.7,1.5,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.9,1.5,96.3,1.3,2.3,3.6,0,1,1.5,3.45,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19350,788951,1095.7,1097.2,1.5,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0,3.9,95.4,0.7,0.00001,9.3,0,1,1.5,0.000015,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19351,788952,1097.2,1098.7,1.5,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0,4.5,94.8,0.7,0.00001,10.8,0,1,1.5,0.000015,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19352,788953,1098.7,1100.2,1.5,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.4,2.3,96.7,0.6,1.1,5.5,0,1,1.5,1.65,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19353,788954,1100.2,1101.7,1.5,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.3,2.4,96.7,0.6,0.8,5.8,0,1,1.5,1.2,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19354,788955,1101.7,1107,5.3,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0,4.4,94.9,0.7,0.00001,10.6,0,1,5.3,0.000053,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19355,788956,1107,1111,4,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0,3.3,96.2,0.5,0.00001,7.9,0,1,4,0.00004,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19356,788957,1111,1113,2,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.2,3.2,96,0.6,0.5,7.7,0,1,2,1,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19357,788958,1113,1115,2,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.4,3.2,95.7,0.7,1,7.7,0,1,2,2,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19358,788959,1115,1116,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.9,2.7,95.2,1.2,2.4,6.5,0,1,1,2.4,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19359,788960,1116,1117,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,1.4,2.5,95.3,0.8,3.6,6,0,1,1,3.6,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19360,788961,1117,1118,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.9,2.1,96.1,0.9,2.2,5,0,1,1,2.2,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19361,788962,1118,1119,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.2,2.8,96.2,0.8,0.6,6.7,0,1,1,0.6,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19362,788963,1119,1120,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.6,2.3,96.2,0.9,1.6,5.5,0,1,1,1.6,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
W0081,WM1,19363,788964,1120,1121,1,Wilkins Peak,361.7,Sweetwater,NE SW,1700 FWL,1561 FSL,106 W,7,18 N,41.55085579,-109.418522,0.3,3.2,95.6,0.9,0.8,7.7,0,1,1,0.8,White Mountain 1,97 1375,Green River,USGS Core Research Center,97 1375,"Laramie,",810,"Lith log by Neil Brown & well history by Pete Dana in Sharps, 1977.",476,223 1375,"Lith by Trudell, 1978. Tops: Wilk Pk=359, Tip=1245, New Fork Tongue=1296.5. Rock-Eval, Corg, & elem anal/888-1242: H.B. Lo, 1996.",,872.8,140.5,1150.1
